PROPERTY,REP_FIRM,ADVERTISER_NAME,ADVERTISER_GUID,YEAR_NUMBER,MONTH_NUMBER,DEMOGRAPHIC,ORDER_TYPE,CASH_OR_TRADE,AGENCY_NAME,AGENCY_GUID,SALES_OFFICE_NAME,AE_CODE,SALES_PERSON,PARENT_PRODUCT_CODE_NAME,PRODUCT_CODE_NAME,DEV_TYPE,PROGRAM_TYPE,CALENDAR_TYPE,SHARE_OF_ORDER,ORDER_NUMBER,CORE_ADVERTISER_MID,CORE_ADVERTISER_TOP,NET_AMOUNT,GROSS_AMOUNT
WUVN,UNIVISION - AFFILIATE,Sanofi Aventis,0d65977d-7a0e-4e72-b3b5-62f8951d376e,2026,4,Women 25-54,Time Sale - General,C,Independent TV Network,307c0ec0-e850-4127-8aa8-6e3f7350d515,Holding Company - NYC,TJCEJ,Jonathan Ceja,Pharmaceutical - DTC,Prescription Drugs - DTC,,,BROADCAST,0,25040795,,,25.5,30
WUVN,UNIVISION - AFFILIATE,Sanofi Aventis,0d65977d-7a0e-4e72-b3b5-62f8951d376e,2026,4,Women 25-54,Time Sale - General,C,Independent TV Network,307c0ec0-e850-4127-8aa8-6e3f7350d515,Holding Company - NYC,TJCEJ,Jonathan Ceja,Pharmaceutical - DTC,Prescription Drugs - DTC,,,CALENDAR,0,25040795,,,25.5,30
KANG,UNIVISION - AFFILIATE,Sanofi Aventis,0d65977d-7a0e-4e72-b3b5-62f8951d376e,2026,4,Women 25-54,Time Sale - General,C,Independent TV Network,307c0ec0-e850-4127-8aa8-6e3f7350d515,Holding Company - NYC,TJCEJ,Jonathan Ceja,Pharmaceutical - DTC,Prescription Drugs - DTC,,,BROADCAST,0,25040796,,,8.5,10
KANG,UNIVISION - AFFILIATE,Sanofi Aventis,0d65977d-7a0e-4e72-b3b5-62f8951d376e,2026,4,Women 25-54,Time Sale - General,C,Independent TV Network,307c0ec0-e850-4127-8aa8-6e3f7350d515,Holding Company - NYC,TJCEJ,Jonathan Ceja,Pharmaceutical - DTC,Prescription Drugs - DTC,,,CALENDAR,0,25040796,,,8.5,10
KUNW,UNIVISION - AFFILIATE,"T-Mobile USA, Inc.",825038fc-f698-48bd-8744-c65c6b3fcb07,2026,6,Adults 18-49,Time Sale - General,C,"Initiative Media, LLC",a44bf7bc-0153-405b-8a50-a3a55fea2e41,Holding Company - LAX,TCJOU,Christine Joubert,Telecommunications,Cellular,,,BROADCAST,0,25040761,,,3512.2,4132
KUNW,UNIVISION - AFFILIATE,"T-Mobile USA, Inc.",825038fc-f698-48bd-8744-c65c6b3fcb07,2026,6,Adults 18-49,Time Sale - General,C,"Initiative Media, LLC",a44bf7bc-0153-405b-8a50-a3a55fea2e41,Holding Company - LAX,TCJOU,Christine Joubert,Telecommunications,Cellular,,,CALENDAR,0,25040761,,,3512.2,4132
KDTF,UNIVISION - AFFILIATE,The Celebration Company,98e5035c-9d1f-45fd-8bb5-097cbf368468,2026,5,Adults 25-54,Time Sale - General,C,Zenith Media,c9f31bfc-47f4-4a24-86b7-afef61fa2a3b,Holding Company - LAX,TKHER,Keith Herbers,Media & Entertainment,Amusement Parks & Fairs,,,BROADCAST,0,25040763,,,252.45,297
KDTF,UNIVISION - AFFILIATE,The Celebration Company,98e5035c-9d1f-45fd-8bb5-097cbf368468,2026,5,Adults 25-54,Time Sale - General,C,Zenith Media,c9f31bfc-47f4-4a24-86b7-afef61fa2a3b,Holding Company - LAX,TKHER,Keith Herbers,Media & Entertainment,Amusement Parks & Fairs,,,CALENDAR,0,25040763,,,252.45,297
KBNT,UNIVISION - AFFILIATE,The Celebration Company,98e5035c-9d1f-45fd-8bb5-097cbf368468,2026,5,Adults 25-54,Time Sale - General,C,Zenith Media,c9f31bfc-47f4-4a24-86b7-afef61fa2a3b,Holding Company - LAX,TKHER,Keith Herbers,Media & Entertainment,Amusement Parks & Fairs,,,BROADCAST,0,25040764,,,3832.44,4508.75
KBNT,UNIVISION - AFFILIATE,The Celebration Company,98e5035c-9d1f-45fd-8bb5-097cbf368468,2026,5,Adults 25-54,Time Sale - General,C,Zenith Media,c9f31bfc-47f4-4a24-86b7-afef61fa2a3b,Holding Company - LAX,TKHER,Keith Herbers,Media & Entertainment,Amusement Parks & Fairs,,,CALENDAR,0,25040764,,,3832.44,4508.75
KINC,UNIVISION - AFFILIATE,"Stihl, Inc.",37a05521-231c-407f-b22e-9f7dc0cbfbb8,2026,5,Men 35-64,Time Sale - General,C,Global Media Works,00000000-0000-0000-0000-000000000000,MM - National SFO,KNAVA,Karina Nava,Household Products,Home Improvement Products,,,BROADCAST,0,25040765,,,3225.75,3795
KINC,UNIVISION - AFFILIATE,"Stihl, Inc.",37a05521-231c-407f-b22e-9f7dc0cbfbb8,2026,5,Men 35-64,Time Sale - General,C,Global Media Works,00000000-0000-0000-0000-000000000000,MM - National SFO,KNAVA,Karina Nava,Household Products,Home Improvement Products,,,CALENDAR,0,25040765,,,3225.75,3795
WUVF,UNIVISION - AFFILIATE,"Southeast Toyota Distributors, LLC",fcf40c22-c970-448e-a1ce-ae2701b6cc07,2026,5,Adults 35-64,Time Sale - General,C,"C-Com Group, Inc.",bc43ca48-3c8c-4c85-97d9-28152c7d9cb7,MM - National MIA,RAGON,Andrew Gonzalez,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,BROADCAST,0,25040766,,,4420,5200
WUVF,UNIVISION - AFFILIATE,"Southeast Toyota Distributors, LLC",fcf40c22-c970-448e-a1ce-ae2701b6cc07,2026,5,Adults 35-64,Time Sale - General,C,"C-Com Group, Inc.",bc43ca48-3c8c-4c85-97d9-28152c7d9cb7,MM - National MIA,RAGON,Andrew Gonzalez,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,CALENDAR,0,25040766,,,4420,5200
EUVF,UNIVISION - AFFILIATE,"Southeast Toyota Distributors, LLC",fcf40c22-c970-448e-a1ce-ae2701b6cc07,2026,4,Adults 35-64,Time Sale - General,C,"C-Com Group, Inc.",bc43ca48-3c8c-4c85-97d9-28152c7d9cb7,MM - National MIA,RAGON,Andrew Gonzalez,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,BROADCAST,0,25040768,,,2448,2880
EUVF,UNIVISION - AFFILIATE,"Southeast Toyota Distributors, LLC",fcf40c22-c970-448e-a1ce-ae2701b6cc07,2026,4,Adults 35-64,Time Sale - General,C,"C-Com Group, Inc.",bc43ca48-3c8c-4c85-97d9-28152c7d9cb7,MM - National MIA,RAGON,Andrew Gonzalez,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,CALENDAR,0,25040768,,,2448,2880
KINT,UNIVISION - AFFILIATE,Audi Central Region,510d592f-0a15-40c6-9b21-6296e8a800c2,2026,4,Adults 35-64,Time Sale - General,C,PHD USA,2beade9d-8f96-4fd3-80da-7992222e8732,Holding Company - ATL,TTSUT,Terri Sutton,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,BROADCAST,0,25040771,,,3128,3680
KINT,UNIVISION - AFFILIATE,Audi Central Region,510d592f-0a15-40c6-9b21-6296e8a800c2,2026,4,Adults 35-64,Time Sale - General,C,PHD USA,2beade9d-8f96-4fd3-80da-7992222e8732,Holding Company - ATL,TTSUT,Terri Sutton,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,CALENDAR,0,25040771,,,3128,3680
KLDO,UNIVISION - AFFILIATE,Stellantis NV,991c93ac-fb0b-40de-a701-b05761403ed1,2026,3,Adults 25-54,Time Sale - General,C,"Active Media Svcs., Inc. DBA Active International",e5727c82-e27c-4954-be36-7c2bf9d59d4d,Holding Company - NYC,TJCEJ,Jonathan Ceja,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,BROADCAST,0,25040773,,,3081.25,3625
KLDO,UNIVISION - AFFILIATE,Stellantis NV,991c93ac-fb0b-40de-a701-b05761403ed1,2026,3,Adults 25-54,Time Sale - General,C,"Active Media Svcs., Inc. DBA Active International",e5727c82-e27c-4954-be36-7c2bf9d59d4d,Holding Company - NYC,TJCEJ,Jonathan Ceja,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,CALENDAR,0,25040773,,,3081.25,3625
KINT,UNIVISION - AFFILIATE,Stellantis NV,991c93ac-fb0b-40de-a701-b05761403ed1,2026,3,Adults 25-54,Time Sale - General,C,"Active Media Svcs., Inc. DBA Active International",e5727c82-e27c-4954-be36-7c2bf9d59d4d,Holding Company - NYC,TJCEJ,Jonathan Ceja,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,BROADCAST,0,25040774,,,2324.75,2735
KINT,UNIVISION - AFFILIATE,Stellantis NV,991c93ac-fb0b-40de-a701-b05761403ed1,2026,3,Adults 25-54,Time Sale - General,C,"Active Media Svcs., Inc. DBA Active International",e5727c82-e27c-4954-be36-7c2bf9d59d4d,Holding Company - NYC,TJCEJ,Jonathan Ceja,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,CALENDAR,0,25040774,,,2324.75,2735
KTFN,UNIVISION - AFFILIATE,Stellantis NV,991c93ac-fb0b-40de-a701-b05761403ed1,2026,3,Adults 25-54,Time Sale - General,C,"Active Media Svcs., Inc. DBA Active International",e5727c82-e27c-4954-be36-7c2bf9d59d4d,Holding Company - NYC,TJCEJ,Jonathan Ceja,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,BROADCAST,0,25040775,,,1007.25,1185
KTFN,UNIVISION - AFFILIATE,Stellantis NV,991c93ac-fb0b-40de-a701-b05761403ed1,2026,3,Adults 25-54,Time Sale - General,C,"Active Media Svcs., Inc. DBA Active International",e5727c82-e27c-4954-be36-7c2bf9d59d4d,Holding Company - NYC,TJCEJ,Jonathan Ceja,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,CALENDAR,0,25040775,,,1007.25,1185
KORO,UNIVISION - AFFILIATE,Stellantis NV,991c93ac-fb0b-40de-a701-b05761403ed1,2026,3,Adults 25-54,Time Sale - General,C,"Active Media Svcs., Inc. DBA Active International",e5727c82-e27c-4954-be36-7c2bf9d59d4d,Holding Company - NYC,TJCEJ,Jonathan Ceja,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,BROADCAST,0,25040776,,,2915.5,3430
KORO,UNIVISION - AFFILIATE,Stellantis NV,991c93ac-fb0b-40de-a701-b05761403ed1,2026,3,Adults 25-54,Time Sale - General,C,"Active Media Svcs., Inc. DBA Active International",e5727c82-e27c-4954-be36-7c2bf9d59d4d,Holding Company - NYC,TJCEJ,Jonathan Ceja,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,CALENDAR,0,25040776,,,2915.5,3430
KSMS,UNIVISION - AFFILIATE,Ford Dealers Association,0559cc81-ef81-4926-899c-e64bdf7a7b28,2026,5,Adults 25-54,Time Sale - General,C,"Zubi Advertising Services, Inc.",97ef8046-fac0-410f-b172-c23c8aa9a9e3,Holding Company - LAX,TLROD,Leticia Rodriguez,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Domestic,,,BROADCAST,0,25040780,,,10654.75,12535
KSMS,UNIVISION - AFFILIATE,Ford Dealers Association,0559cc81-ef81-4926-899c-e64bdf7a7b28,2026,5,Adults 25-54,Time Sale - General,C,"Zubi Advertising Services, Inc.",97ef8046-fac0-410f-b172-c23c8aa9a9e3,Holding Company - LAX,TLROD,Leticia Rodriguez,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Domestic,,,CALENDAR,0,25040780,,,10654.75,12535
KDJT,UNIVISION - AFFILIATE,Ford Dealers Association,0559cc81-ef81-4926-899c-e64bdf7a7b28,2026,5,Adults 25-54,Time Sale - General,C,"Zubi Advertising Services, Inc.",97ef8046-fac0-410f-b172-c23c8aa9a9e3,Holding Company - LAX,TLROD,Leticia Rodriguez,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Domestic,,,BROADCAST,0,25040781,,,2571.25,3025
KDJT,UNIVISION - AFFILIATE,Ford Dealers Association,0559cc81-ef81-4926-899c-e64bdf7a7b28,2026,5,Adults 25-54,Time Sale - General,C,"Zubi Advertising Services, Inc.",97ef8046-fac0-410f-b172-c23c8aa9a9e3,Holding Company - LAX,TLROD,Leticia Rodriguez,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Domestic,,,CALENDAR,0,25040781,,,2571.25,3025
WUVN,UNIVISION - AFFILIATE,Hyundai Dealers Association,1ebbea79-850e-4147-9ee0-2fe21945d07c,2026,5,Households,Time Sale - General,C,"Canvas Worldwide, LLC",5dd6bcf4-20ad-4bd7-b348-a5531761e855,Holding Company - NYC,THGRE,Holden Greiner,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,BROADCAST,0,25040782,,,1496,1760
WUVN,UNIVISION - AFFILIATE,Hyundai Dealers Association,1ebbea79-850e-4147-9ee0-2fe21945d07c,2026,5,Households,Time Sale - General,C,"Canvas Worldwide, LLC",5dd6bcf4-20ad-4bd7-b348-a5531761e855,Holding Company - NYC,THGRE,Holden Greiner,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,CALENDAR,0,25040782,,,1496,1760
KTFN,UNIVISION - AFFILIATE,"Now Optics, LLC DBA Stanton Optical",b24e85f3-39c5-4a9a-91a7-0468ce1c56bd,2026,8,Adults 25-54,Time Sale - General,C,"Opti-Management, LLC",50825666-8dad-4bc3-91f3-50597f68f7df,MM - National DFW,RKPER,Karina Perez,Class1,Optometry,,,BROADCAST,0,25040783,,,204,240
KTFN,UNIVISION - AFFILIATE,"Now Optics, LLC DBA Stanton Optical",b24e85f3-39c5-4a9a-91a7-0468ce1c56bd,2026,8,Adults 25-54,Time Sale - General,C,"Opti-Management, LLC",50825666-8dad-4bc3-91f3-50597f68f7df,MM - National DFW,RKPER,Karina Perez,Class1,Optometry,,,CALENDAR,0,25040783,,,204,240
KBNT,UNIVISION - AFFILIATE,ScholarShare Investment Board,6ac3e5b6-4192-415d-9ef4-544f7c2cf329,2026,8,Adults 25-54,Time Sale - General,C,Baru Advertising,2bccdba9-09df-49a6-9800-0ac2f0cd6fc0,MM - National LAX,RSTME,Stephanie Mendoza,Class1,Public Service; Government Spons,,,BROADCAST,0,25040784,,,5850.04,6882.4
KBNT,UNIVISION - AFFILIATE,ScholarShare Investment Board,6ac3e5b6-4192-415d-9ef4-544f7c2cf329,2026,8,Adults 25-54,Time Sale - General,C,Baru Advertising,2bccdba9-09df-49a6-9800-0ac2f0cd6fc0,MM - National LAX,RSTME,Stephanie Mendoza,Class1,Public Service; Government Spons,,,CALENDAR,0,25040784,,,5850.04,6882.4
KBNT,UNIVISION - AFFILIATE,ScholarShare Investment Board,6ac3e5b6-4192-415d-9ef4-544f7c2cf329,2026,10,Adults 25-54,Time Sale - General,C,Baru Advertising,2bccdba9-09df-49a6-9800-0ac2f0cd6fc0,MM - National LAX,RSTME,Stephanie Mendoza,Class1,Public Service; Government Spons,,,BROADCAST,0,25040784,,,1625.01,1911.78
KBNT,UNIVISION - AFFILIATE,ScholarShare Investment Board,6ac3e5b6-4192-415d-9ef4-544f7c2cf329,2026,10,Adults 25-54,Time Sale - General,C,Baru Advertising,2bccdba9-09df-49a6-9800-0ac2f0cd6fc0,MM - National LAX,RSTME,Stephanie Mendoza,Class1,Public Service; Government Spons,,,CALENDAR,0,25040784,,,1625.01,1911.78
KLDO,UNIVISION - AFFILIATE,Texas Dairy Queen Operators Council,6ff37293-f581-4e3a-8770-0fe7d07abd69,2026,4,Households,Time Sale - General,C,"Loomis Agency, LLC",2ecc4926-3b98-4dd1-a9d3-7ab63f76e922,MM - National DFW,RKPER,Karina Perez,Restaurants - Quick Serve,Fast Food,,,BROADCAST,0,25040785,,,1723.8,2028
KLDO,UNIVISION - AFFILIATE,Texas Dairy Queen Operators Council,6ff37293-f581-4e3a-8770-0fe7d07abd69,2026,4,Households,Time Sale - General,C,"Loomis Agency, LLC",2ecc4926-3b98-4dd1-a9d3-7ab63f76e922,MM - National DFW,RKPER,Karina Perez,Restaurants - Quick Serve,Fast Food,,,CALENDAR,0,25040785,,,1723.8,2028
KTFV,UNIVISION - AFFILIATE,"Now Optics, LLC DBA Stanton Optical",b24e85f3-39c5-4a9a-91a7-0468ce1c56bd,2026,10,Adults 25-54,Time Sale - General,C,"Opti-Management, LLC",50825666-8dad-4bc3-91f3-50597f68f7df,MM - National DFW,RKPER,Karina Perez,Class1,Optometry,,,BROADCAST,0,25040786,,,446.25,525
KTFV,UNIVISION - AFFILIATE,"Now Optics, LLC DBA Stanton Optical",b24e85f3-39c5-4a9a-91a7-0468ce1c56bd,2026,10,Adults 25-54,Time Sale - General,C,"Opti-Management, LLC",50825666-8dad-4bc3-91f3-50597f68f7df,MM - National DFW,RKPER,Karina Perez,Class1,Optometry,,,CALENDAR,0,25040786,,,446.25,525
KTFV,UNIVISION - AFFILIATE,"Now Optics, LLC DBA Stanton Optical",b24e85f3-39c5-4a9a-91a7-0468ce1c56bd,2026,12,Adults 25-54,Time Sale - General,C,"Opti-Management, LLC",50825666-8dad-4bc3-91f3-50597f68f7df,MM - National DFW,RKPER,Karina Perez,Class1,Optometry,,,BROADCAST,0,25040786,,,148.75,175
KTFV,UNIVISION - AFFILIATE,"Now Optics, LLC DBA Stanton Optical",b24e85f3-39c5-4a9a-91a7-0468ce1c56bd,2026,12,Adults 25-54,Time Sale - General,C,"Opti-Management, LLC",50825666-8dad-4bc3-91f3-50597f68f7df,MM - National DFW,RKPER,Karina Perez,Class1,Optometry,,,CALENDAR,0,25040786,,,148.75,175
KUPB,UNIVISION - AFFILIATE,"T-Mobile USA, Inc.",825038fc-f698-48bd-8744-c65c6b3fcb07,2026,4,Adults 18-49,Trade - Affiliate,T,"Initiative Media, LLC",a44bf7bc-0153-405b-8a50-a3a55fea2e41,Holding Company - DFW,RCDIA,Crystal Diaz,Telecommunications,Cellular,,,BROADCAST,0,25040787,,,871.25,1025
KUPB,UNIVISION - AFFILIATE,"T-Mobile USA, Inc.",825038fc-f698-48bd-8744-c65c6b3fcb07,2026,4,Adults 18-49,Trade - Affiliate,T,"Initiative Media, LLC",a44bf7bc-0153-405b-8a50-a3a55fea2e41,Holding Company - DFW,RCDIA,Crystal Diaz,Telecommunications,Cellular,,,CALENDAR,0,25040787,,,871.25,1025
KUPB,UNIVISION - AFFILIATE,"T-Mobile USA, Inc.",825038fc-f698-48bd-8744-c65c6b3fcb07,2026,4,Adults 18-49,Time Sale - General,C,"Initiative Media, LLC",a44bf7bc-0153-405b-8a50-a3a55fea2e41,Holding Company - DFW,RCDIA,Crystal Diaz,Telecommunications,Cellular,,,BROADCAST,0,25040788,,,5376.25,6325
KUPB,UNIVISION - AFFILIATE,"T-Mobile USA, Inc.",825038fc-f698-48bd-8744-c65c6b3fcb07,2026,4,Adults 18-49,Time Sale - General,C,"Initiative Media, LLC",a44bf7bc-0153-405b-8a50-a3a55fea2e41,Holding Company - DFW,RCDIA,Crystal Diaz,Telecommunications,Cellular,,,CALENDAR,0,25040788,,,5376.25,6325
KDCU,UNIVISION - AFFILIATE,"Menards, Inc.",ed4babd0-9431-4bae-95d7-38b63debfaf7,2026,7,Adults 25-54,Time Sale - General,C,"Menards, Inc.",e486b648-5ebb-465b-bf39-519464edefce,MM - National CHI,RTLAL,Terrence Lally,Retail,Home Improvement Stores,,,BROADCAST,0,25040789,,,680,800
KDCU,UNIVISION - AFFILIATE,"Menards, Inc.",ed4babd0-9431-4bae-95d7-38b63debfaf7,2026,7,Adults 25-54,Time Sale - General,C,"Menards, Inc.",e486b648-5ebb-465b-bf39-519464edefce,MM - National CHI,RTLAL,Terrence Lally,Retail,Home Improvement Stores,,,CALENDAR,0,25040789,,,680,800
KDCU,UNIVISION - AFFILIATE,"Menards, Inc.",ed4babd0-9431-4bae-95d7-38b63debfaf7,2026,11,Adults 25-54,Time Sale - General,C,"Menards, Inc.",e486b648-5ebb-465b-bf39-519464edefce,MM - National CHI,RTLAL,Terrence Lally,Retail,Home Improvement Stores,,,BROADCAST,0,25040789,,,850,1000
KDCU,UNIVISION - AFFILIATE,"Menards, Inc.",ed4babd0-9431-4bae-95d7-38b63debfaf7,2026,11,Adults 25-54,Time Sale - General,C,"Menards, Inc.",e486b648-5ebb-465b-bf39-519464edefce,MM - National CHI,RTLAL,Terrence Lally,Retail,Home Improvement Stores,,,CALENDAR,0,25040789,,,850,1000
KDCU,UNIVISION - AFFILIATE,"Menards, Inc.",ed4babd0-9431-4bae-95d7-38b63debfaf7,2027,1,Adults 25-54,Time Sale - General,C,"Menards, Inc.",e486b648-5ebb-465b-bf39-519464edefce,MM - National CHI,RTLAL,Terrence Lally,Retail,Home Improvement Stores,,,BROADCAST,0,25040789,,,850,1000
KDCU,UNIVISION - AFFILIATE,"Menards, Inc.",ed4babd0-9431-4bae-95d7-38b63debfaf7,2027,1,Adults 25-54,Time Sale - General,C,"Menards, Inc.",e486b648-5ebb-465b-bf39-519464edefce,MM - National CHI,RTLAL,Terrence Lally,Retail,Home Improvement Stores,,,CALENDAR,0,25040789,,,850,1000
KTFV,UNIVISION - AFFILIATE,Sanofi Aventis,0d65977d-7a0e-4e72-b3b5-62f8951d376e,2026,5,Women 25-54,Time Sale - General,C,Independent TV Network,307c0ec0-e850-4127-8aa8-6e3f7350d515,Holding Company - NYC,TJCEJ,Jonathan Ceja,Pharmaceutical - DTC,Prescription Drugs - DTC,,,BROADCAST,0,25040806,,,17,20
KTFV,UNIVISION - AFFILIATE,Sanofi Aventis,0d65977d-7a0e-4e72-b3b5-62f8951d376e,2026,5,Women 25-54,Time Sale - General,C,Independent TV Network,307c0ec0-e850-4127-8aa8-6e3f7350d515,Holding Company - NYC,TJCEJ,Jonathan Ceja,Pharmaceutical - DTC,Prescription Drugs - DTC,,,CALENDAR,0,25040806,,,17,20
KUPB,UNIVISION - AFFILIATE,Sanofi Aventis,0d65977d-7a0e-4e72-b3b5-62f8951d376e,2026,5,Women 25-54,Time Sale - General,C,Independent TV Network,307c0ec0-e850-4127-8aa8-6e3f7350d515,Holding Company - NYC,TJCEJ,Jonathan Ceja,Pharmaceutical - DTC,Prescription Drugs - DTC,,,BROADCAST,0,25040807,,,17,20
KUPB,UNIVISION - AFFILIATE,Sanofi Aventis,0d65977d-7a0e-4e72-b3b5-62f8951d376e,2026,5,Women 25-54,Time Sale - General,C,Independent TV Network,307c0ec0-e850-4127-8aa8-6e3f7350d515,Holding Company - NYC,TJCEJ,Jonathan Ceja,Pharmaceutical - DTC,Prescription Drugs - DTC,,,CALENDAR,0,25040807,,,17,20
KUNW,UNIVISION - AFFILIATE,Sanofi Aventis,0d65977d-7a0e-4e72-b3b5-62f8951d376e,2026,5,Women 25-54,Time Sale - General,C,Independent TV Network,307c0ec0-e850-4127-8aa8-6e3f7350d515,Holding Company - NYC,TJCEJ,Jonathan Ceja,Pharmaceutical - DTC,Prescription Drugs - DTC,,,BROADCAST,0,25040808,,,782,920
KUNW,UNIVISION - AFFILIATE,Sanofi Aventis,0d65977d-7a0e-4e72-b3b5-62f8951d376e,2026,5,Women 25-54,Time Sale - General,C,Independent TV Network,307c0ec0-e850-4127-8aa8-6e3f7350d515,Holding Company - NYC,TJCEJ,Jonathan Ceja,Pharmaceutical - DTC,Prescription Drugs - DTC,,,CALENDAR,0,25040808,,,782,920
KVSN,UNIVISION - AFFILIATE,Sanofi Aventis,0d65977d-7a0e-4e72-b3b5-62f8951d376e,2026,4,Women 25-54,Time Sale - General,C,Independent TV Network,307c0ec0-e850-4127-8aa8-6e3f7350d515,Holding Company - NYC,TJCEJ,Jonathan Ceja,Pharmaceutical - DTC,Prescription Drugs - DTC,,,BROADCAST,0,25040810,,,17,20
KVSN,UNIVISION - AFFILIATE,Sanofi Aventis,0d65977d-7a0e-4e72-b3b5-62f8951d376e,2026,4,Women 25-54,Time Sale - General,C,Independent TV Network,307c0ec0-e850-4127-8aa8-6e3f7350d515,Holding Company - NYC,TJCEJ,Jonathan Ceja,Pharmaceutical - DTC,Prescription Drugs - DTC,,,CALENDAR,0,25040810,,,17,20
KELV,UNIVISION - AFFILIATE,"Desert FDAF, Inc. (A)",00000000-0000-0000-0000-000000000000,2026,4,Adults 25-54,Time Sale - General,C,"Zubi Advertising Services, Inc.",97ef8046-fac0-410f-b172-c23c8aa9a9e3,Holding Company - LAX,TLROD,Leticia Rodriguez,Automotive - Manufacturers and Dealers,Auto Dealers Association,,,BROADCAST,0,25040811,,,161.5,190
KELV,UNIVISION - AFFILIATE,"Desert FDAF, Inc. (A)",00000000-0000-0000-0000-000000000000,2026,4,Adults 25-54,Time Sale - General,C,"Zubi Advertising Services, Inc.",97ef8046-fac0-410f-b172-c23c8aa9a9e3,Holding Company - LAX,TLROD,Leticia Rodriguez,Automotive - Manufacturers and Dealers,Auto Dealers Association,,,CALENDAR,0,25040811,,,161.5,190
KINC,UNIVISION - AFFILIATE,"Desert FDAF, Inc. (A)",00000000-0000-0000-0000-000000000000,2026,4,Adults 25-54,Time Sale - General,C,"Zubi Advertising Services, Inc.",97ef8046-fac0-410f-b172-c23c8aa9a9e3,Holding Company - LAX,TLROD,Leticia Rodriguez,Automotive - Manufacturers and Dealers,Auto Dealers Association,,,BROADCAST,0,25040812,,,8342.75,9815
KINC,UNIVISION - AFFILIATE,"Desert FDAF, Inc. (A)",00000000-0000-0000-0000-000000000000,2026,4,Adults 25-54,Time Sale - General,C,"Zubi Advertising Services, Inc.",97ef8046-fac0-410f-b172-c23c8aa9a9e3,Holding Company - LAX,TLROD,Leticia Rodriguez,Automotive - Manufacturers and Dealers,Auto Dealers Association,,,CALENDAR,0,25040812,,,8342.75,9815
KNVO,UNIVISION - AFFILIATE,Tenet Healthcare Corp. (A),00000000-0000-0000-0000-000000000000,2026,4,Adults 55+,Time Sale - General,C,Moroch & Associates,73efd061-886e-4233-b023-e2ae0d3e8eb2,INDP-Dallas,CPOEH,Christopher Poehler,Health Care,Medical Insurance Providers,,,BROADCAST,0,25040813,,,1955,2300
KNVO,UNIVISION - AFFILIATE,Tenet Healthcare Corp. (A),00000000-0000-0000-0000-000000000000,2026,4,Adults 55+,Time Sale - General,C,Moroch & Associates,73efd061-886e-4233-b023-e2ae0d3e8eb2,INDP-Dallas,CPOEH,Christopher Poehler,Health Care,Medical Insurance Providers,,,CALENDAR,0,25040813,,,1955,2300
KSMS,UNIVISION - AFFILIATE,The Celebration Company,98e5035c-9d1f-45fd-8bb5-097cbf368468,2026,6,Households,Time Sale - General,C,Zenith Media,c9f31bfc-47f4-4a24-86b7-afef61fa2a3b,Holding Company - LAX,TKHER,Keith Herbers,Media & Entertainment,Amusement Parks & Fairs,,,BROADCAST,0,25040816,,,3402.55,4003
KSMS,UNIVISION - AFFILIATE,The Celebration Company,98e5035c-9d1f-45fd-8bb5-097cbf368468,2026,6,Households,Time Sale - General,C,Zenith Media,c9f31bfc-47f4-4a24-86b7-afef61fa2a3b,Holding Company - LAX,TKHER,Keith Herbers,Media & Entertainment,Amusement Parks & Fairs,,,CALENDAR,0,25040816,,,3402.55,4003
KLUZ,UNIVISION - AFFILIATE,New Mexico Honda Dealers (A),00000000-0000-0000-0000-000000000000,2026,5,Adults 25-54,Time Sale - General,C,"RPA - Rubin Postaer & Associates, Inc.",641fba0d-8312-43b3-bbfb-b13914ddcbdd,MM - National LAX,RDWIT,Dayna Wittman,Automotive - Manufacturers and Dealers,Auto Dealers Association,,,BROADCAST,0,25040823,,,1249.5,1470
